main.py --seed 7

Namespace(algo='q-learning', convg=0.5, env='tokens-v0', eps_final=0.01, eps_frames=1200, eps_start=1.0, frames=3000, games=500, gamma=0.99, log_interval=1, lr=1e-05, model=None, save_interval=1, seed=7)

Environments loaded

Training status loaded

U 3 | F 3 | G 1 | D 0 | EPS 0.998 | L 0.485 | R 1.000 | Avg L 0.485 | Avg R 1.000
U 168 | F 168 | G 56 | D 0 | EPS 0.860 | L 0.160 | R 29.000 | Avg L 0.003 | Avg R 0.518
U 169 | F 169 | G 56 | D 0 | EPS 0.860 | L 0.160 | R 29.000 | Avg L 0.003 | Avg R 0.518
U 170 | F 170 | G 56 | D 0 | EPS 0.859 | L 0.160 | R 29.000 | Avg L 0.003 | Avg R 0.518
U 171 | F 171 | G 56 | D 0 | EPS 0.858 | L 0.160 | R 29.000 | Avg L 0.003 | Avg R 0.518
U 171 | F 171 | G 57 | D 0 | EPS 0.858 | L 0.645 | R 30.000 | Avg L 0.011 | Avg R 0.526
U 172 | F 172 | G 57 | D 0 | EPS 0.858 | L 0.645 | R 30.000 | Avg L 0.011 | Avg R 0.526
U 173 | F 173 | G 57 | D 0 | EPS 0.857 | L 0.645 | R 30.000 | Avg L 0.011 | Avg R 0.526
U 174 | F 174 | G 57 | D 0 | EPS 0.856 | L 0.645 | R 30.000 | Avg L 0.011 | Avg R 0.526
U 174 | F 174 | G 58 | D 0 | EPS 0.855 | L 1.130 | R 31.000 | Avg L 0.019 | Avg R 0.534
U 175 | F 175 | G 58 | D 0 | EPS 0.855 | L 1.130 | R 31.000 | Avg L 0.019 | Avg R 0.534
U 176 | F 176 | G 58 | D 0 | EPS 0.854 | L 1.130 | R 31.000 | Avg L 0.019 | Avg R 0.534
U 177 | F 177 | G 58 | D 0 | EPS 0.853 | L 1.130 | R 31.000 | Avg L 0.019 | Avg R 0.534
U 177 | F 177 | G 59 | D 0 | EPS 0.853 | L 1.615 | R 32.000 | Avg L 0.027 | Avg R 0.542
U 178 | F 178 | G 59 | D 0 | EPS 0.853 | L 1.615 | R 32.000 | Avg L 0.027 | Avg R 0.542
U 179 | F 179 | G 59 | D 0 | EPS 0.852 | L 1.615 | R 32.000 | Avg L 0.027 | Avg R 0.542
U 180 | F 180 | G 59 | D 0 | EPS 0.851 | L 1.615 | R 32.000 | Avg L 0.027 | Avg R 0.542
U 180 | F 180 | G 60 | D 0 | EPS 0.850 | L 2.100 | R 33.000 | Avg L 0.035 | Avg R 0.550
U 181 | F 181 | G 60 | D 0 | EPS 0.850 | L 2.100 | R 33.000 | Avg L 0.035 | Avg R 0.550
U 182 | F 182 | G 60 | D 0 | EPS 0.849 | L 2.100 | R 33.000 | Avg L 0.035 | Avg R 0.550
U 183 | F 183 | G 60 | D 0 | EPS 0.848 | L 2.100 | R 33.000 | Avg L 0.035 | Avg R 0.550
U 183 | F 183 | G 61 | D 0 | EPS 0.848 | L 1.585 | R 33.000 | Avg L 0.026 | Avg R 0.541
U 184 | F 184 | G 61 | D 0 | EPS 0.848 | L 1.585 | R 33.000 | Avg L 0.026 | Avg R 0.541
U 185 | F 185 | G 61 | D 0 | EPS 0.847 | L 1.585 | R 33.000 | Avg L 0.026 | Avg R 0.541
U 186 | F 186 | G 61 | D 0 | EPS 0.846 | L 1.585 | R 33.000 | Avg L 0.026 | Avg R 0.541
U 186 | F 186 | G 62 | D 0 | EPS 0.845 | L 2.070 | R 34.000 | Avg L 0.033 | Avg R 0.548
U 187 | F 187 | G 62 | D 0 | EPS 0.845 | L 2.070 | R 34.000 | Avg L 0.033 | Avg R 0.548
U 188 | F 188 | G 62 | D 0 | EPS 0.844 | L 2.070 | R 34.000 | Avg L 0.033 | Avg R 0.548
U 189 | F 189 | G 62 | D 0 | EPS 0.843 | L 2.070 | R 34.000 | Avg L 0.033 | Avg R 0.548
U 189 | F 189 | G 63 | D 0 | EPS 0.843 | L 1.555 | R 34.000 | Avg L 0.025 | Avg R 0.540
U 190 | F 190 | G 63 | D 0 | EPS 0.843 | L 1.555 | R 34.000 | Avg L 0.025 | Avg R 0.540
U 191 | F 191 | G 63 | D 0 | EPS 0.842 | L 1.555 | R 34.000 | Avg L 0.025 | Avg R 0.540
U 192 | F 192 | G 63 | D 0 | EPS 0.841 | L 1.555 | R 34.000 | Avg L 0.025 | Avg R 0.540
U 192 | F 192 | G 64 | D 0 | EPS 0.840 | L 1.040 | R 34.000 | Avg L 0.016 | Avg R 0.531
U 193 | F 193 | G 64 | D 0 | EPS 0.840 | L 1.040 | R 34.000 | Avg L 0.016 | Avg R 0.531
U 194 | F 194 | G 64 | D 0 | EPS 0.839 | L 1.040 | R 34.000 | Avg L 0.016 | Avg R 0.531
U 195 | F 195 | G 64 | D 0 | EPS 0.838 | L 1.040 | R 34.000 | Avg L 0.016 | Avg R 0.531
U 195 | F 195 | G 65 | D 0 | EPS 0.838 | L 1.525 | R 35.000 | Avg L 0.023 | Avg R 0.538
U 196 | F 196 | G 65 | D 0 | EPS 0.838 | L 1.525 | R 35.000 | Avg L 0.023 | Avg R 0.538
U 197 | F 197 | G 65 | D 0 | EPS 0.837 | L 1.525 | R 35.000 | Avg L 0.023 | Avg R 0.538
U 198 | F 198 | G 65 | D 0 | EPS 0.836 | L 1.525 | R 35.000 | Avg L 0.023 | Avg R 0.538
U 198 | F 198 | G 66 | D 0 | EPS 0.835 | L 2.010 | R 36.000 | Avg L 0.030 | Avg R 0.545
U 199 | F 199 | G 66 | D 0 | EPS 0.835 | L 2.010 | R 36.000 | Avg L 0.030 | Avg R 0.545
U 200 | F 200 | G 66 | D 0 | EPS 0.834 | L 2.010 | R 36.000 | Avg L 0.030 | Avg R 0.545
U 201 | F 201 | G 66 | D 0 | EPS 0.833 | L 2.010 | R 36.000 | Avg L 0.030 | Avg R 0.545
U 201 | F 201 | G 67 | D 0 | EPS 0.833 | L 2.495 | R 37.000 | Avg L 0.037 | Avg R 0.552
U 202 | F 202 | G 67 | D 0 | EPS 0.833 | L 2.495 | R 37.000 | Avg L 0.037 | Avg R 0.552
U 203 | F 203 | G 67 | D 0 | EPS 0.832 | L 2.495 | R 37.000 | Avg L 0.037 | Avg R 0.552
U 204 | F 204 | G 67 | D 0 | EPS 0.831 | L 2.495 | R 37.000 | Avg L 0.037 | Avg R 0.552
U 204 | F 204 | G 68 | D 0 | EPS 0.830 | L 2.980 | R 38.000 | Avg L 0.044 | Avg R 0.559
U 205 | F 205 | G 68 | D 0 | EPS 0.830 | L 2.980 | R 38.000 | Avg L 0.044 | Avg R 0.559
U 206 | F 206 | G 68 | D 0 | EPS 0.829 | L 2.980 | R 38.000 | Avg L 0.044 | Avg R 0.559
U 207 | F 207 | G 68 | D 0 | EPS 0.828 | L 2.980 | R 38.000 | Avg L 0.044 | Avg R 0.559
U 207 | F 207 | G 69 | D 0 | EPS 0.828 | L 2.465 | R 38.000 | Avg L 0.036 | Avg R 0.551
U 208 | F 208 | G 69 | D 0 | EPS 0.828 | L 2.465 | R 38.000 | Avg L 0.036 | Avg R 0.551
U 209 | F 209 | G 69 | D 0 | EPS 0.827 | L 2.465 | R 38.000 | Avg L 0.036 | Avg R 0.551
U 210 | F 210 | G 69 | D 0 | EPS 0.826 | L 2.465 | R 38.000 | Avg L 0.036 | Avg R 0.551
U 210 | F 210 | G 70 | D 0 | EPS 0.825 | L 1.950 | R 38.000 | Avg L 0.028 | Avg R 0.543
U 211 | F 211 | G 70 | D 0 | EPS 0.825 | L 1.950 | R 38.000 | Avg L 0.028 | Avg R 0.543
U 212 | F 212 | G 70 | D 0 | EPS 0.824 | L 1.950 | R 38.000 | Avg L 0.028 | Avg R 0.543
U 213 | F 213 | G 70 | D 0 | EPS 0.823 | L 1.950 | R 38.000 | Avg L 0.028 | Avg R 0.543
U 213 | F 213 | G 71 | D 0 | EPS 0.823 | L 2.435 | R 39.000 | Avg L 0.034 | Avg R 0.549
U 214 | F 214 | G 71 | D 0 | EPS 0.823 | L 2.435 | R 39.000 | Avg L 0.034 | Avg R 0.549
U 215 | F 215 | G 71 | D 0 | EPS 0.822 | L 2.435 | R 39.000 | Avg L 0.034 | Avg R 0.549
U 216 | F 216 | G 71 | D 0 | EPS 0.821 | L 2.435 | R 39.000 | Avg L 0.034 | Avg R 0.549
U 216 | F 216 | G 72 | D 0 | EPS 0.820 | L 2.920 | R 40.000 | Avg L 0.041 | Avg R 0.556
U 217 | F 217 | G 72 | D 0 | EPS 0.820 | L 2.920 | R 40.000 | Avg L 0.041 | Avg R 0.556
U 218 | F 218 | G 72 | D 0 | EPS 0.819 | L 2.920 | R 40.000 | Avg L 0.041 | Avg R 0.556
U 219 | F 219 | G 72 | D 0 | EPS 0.818 | L 2.920 | R 40.000 | Avg L 0.041 | Avg R 0.556
U 219 | F 219 | G 73 | D 0 | EPS 0.818 | L 2.405 | R 40.000 | Avg L 0.033 | Avg R 0.548
U 220 | F 220 | G 73 | D 0 | EPS 0.818 | L 2.405 | R 40.000 | Avg L 0.033 | Avg R 0.548
U 221 | F 221 | G 73 | D 0 | EPS 0.817 | L 2.405 | R 40.000 | Avg L 0.033 | Avg R 0.548
U 222 | F 222 | G 73 | D 0 | EPS 0.816 | L 2.405 | R 40.000 | Avg L 0.033 | Avg R 0.548
U 222 | F 222 | G 74 | D 0 | EPS 0.815 | L 1.890 | R 40.000 | Avg L 0.026 | Avg R 0.541
U 223 | F 223 | G 74 | D 0 | EPS 0.815 | L 1.890 | R 40.000 | Avg L 0.026 | Avg R 0.541
U 224 | F 224 | G 74 | D 0 | EPS 0.814 | L 1.890 | R 40.000 | Avg L 0.026 | Avg R 0.541
U 225 | F 225 | G 74 | D 0 | EPS 0.813 | L 1.890 | R 40.000 | Avg L 0.026 | Avg R 0.541
U 225 | F 225 | G 75 | D 0 | EPS 0.812 | L 1.375 | R 40.000 | Avg L 0.018 | Avg R 0.533
U 226 | F 226 | G 75 | D 0 | EPS 0.812 | L 1.375 | R 40.000 | Avg L 0.018 | Avg R 0.533
U 227 | F 227 | G 75 | D 0 | EPS 0.812 | L 1.375 | R 40.000 | Avg L 0.018 | Avg R 0.533
U 228 | F 228 | G 75 | D 0 | EPS 0.811 | L 1.375 | R 40.000 | Avg L 0.018 | Avg R 0.533
U 228 | F 228 | G 76 | D 0 | EPS 0.810 | L 0.860 | R 40.000 | Avg L 0.011 | Avg R 0.526
U 229 | F 229 | G 76 | D 0 | EPS 0.810 | L 0.860 | R 40.000 | Avg L 0.011 | Avg R 0.526
U 230 | F 230 | G 76 | D 0 | EPS 0.809 | L 0.860 | R 40.000 | Avg L 0.011 | Avg R 0.526
U 231 | F 231 | G 76 | D 0 | EPS 0.808 | L 0.860 | R 40.000 | Avg L 0.011 | Avg R 0.526
U 231 | F 231 | G 77 | D 0 | EPS 0.807 | L 1.345 | R 41.000 | Avg L 0.017 | Avg R 0.532
U 232 | F 232 | G 77 | D 0 | EPS 0.807 | L 1.345 | R 41.000 | Avg L 0.017 | Avg R 0.532
U 233 | F 233 | G 77 | D 0 | EPS 0.807 | L 1.345 | R 41.000 | Avg L 0.017 | Avg R 0.532
U 234 | F 234 | G 77 | D 0 | EPS 0.806 | L 1.345 | R 41.000 | Avg L 0.017 | Avg R 0.532
U 234 | F 234 | G 78 | D 0 | EPS 0.805 | L 0.830 | R 41.000 | Avg L 0.011 | Avg R 0.526
U 235 | F 235 | G 78 | D 0 | EPS 0.805 | L 0.830 | R 41.000 | Avg L 0.011 | Avg R 0.526
U 236 | F 236 | G 78 | D 0 | EPS 0.804 | L 0.830 | R 41.000 | Avg L 0.011 | Avg R 0.526
U 237 | F 237 | G 78 | D 0 | EPS 0.803 | L 0.830 | R 41.000 | Avg L 0.011 | Avg R 0.526
U 237 | F 237 | G 79 | D 0 | EPS 0.802 | L 0.315 | R 41.000 | Avg L 0.004 | Avg R 0.519
U 238 | F 238 | G 79 | D 0 | EPS 0.802 | L 0.315 | R 41.000 | Avg L 0.004 | Avg R 0.519
U 239 | F 239 | G 79 | D 0 | EPS 0.802 | L 0.315 | R 41.000 | Avg L 0.004 | Avg R 0.519
U 240 | F 240 | G 79 | D 0 | EPS 0.801 | L 0.315 | R 41.000 | Avg L 0.004 | Avg R 0.519
U 240 | F 240 | G 80 | D 0 | EPS 0.800 | L 0.800 | R 42.000 | Avg L 0.010 | Avg R 0.525
U 241 | F 241 | G 80 | D 0 | EPS 0.800 | L 0.800 | R 42.000 | Avg L 0.010 | Avg R 0.525
U 242 | F 242 | G 80 | D 0 | EPS 0.799 | L 0.800 | R 42.000 | Avg L 0.010 | Avg R 0.525
U 243 | F 243 | G 80 | D 0 | EPS 0.798 | L 0.800 | R 42.000 | Avg L 0.010 | Avg R 0.525
U 243 | F 243 | G 81 | D 0 | EPS 0.797 | L 1.285 | R 43.000 | Avg L 0.016 | Avg R 0.531
U 244 | F 244 | G 81 | D 0 | EPS 0.797 | L 1.285 | R 43.000 | Avg L 0.016 | Avg R 0.531
U 245 | F 245 | G 81 | D 0 | EPS 0.797 | L 1.285 | R 43.000 | Avg L 0.016 | Avg R 0.531
U 246 | F 246 | G 81 | D 0 | EPS 0.796 | L 1.285 | R 43.000 | Avg L 0.016 | Avg R 0.531
U 246 | F 246 | G 82 | D 0 | EPS 0.795 | L 0.770 | R 43.000 | Avg L 0.009 | Avg R 0.524
U 247 | F 247 | G 82 | D 0 | EPS 0.795 | L 0.770 | R 43.000 | Avg L 0.009 | Avg R 0.524
U 248 | F 248 | G 82 | D 0 | EPS 0.794 | L 0.770 | R 43.000 | Avg L 0.009 | Avg R 0.524
U 249 | F 249 | G 82 | D 0 | EPS 0.793 | L 0.770 | R 43.000 | Avg L 0.009 | Avg R 0.524
U 249 | F 249 | G 83 | D 0 | EPS 0.792 | L 0.255 | R 43.000 | Avg L 0.003 | Avg R 0.518
U 250 | F 250 | G 83 | D 0 | EPS 0.792 | L 0.255 | R 43.000 | Avg L 0.003 | Avg R 0.518
U 251 | F 251 | G 83 | D 0 | EPS 0.792 | L 0.255 | R 43.000 | Avg L 0.003 | Avg R 0.518
U 252 | F 252 | G 83 | D 0 | EPS 0.791 | L 0.255 | R 43.000 | Avg L 0.003 | Avg R 0.518
U 252 | F 252 | G 84 | D 0 | EPS 0.790 | L 0.740 | R 44.000 | Avg L 0.009 | Avg R 0.524
U 253 | F 253 | G 84 | D 0 | EPS 0.790 | L 0.740 | R 44.000 | Avg L 0.009 | Avg R 0.524
U 254 | F 254 | G 84 | D 0 | EPS 0.789 | L 0.740 | R 44.000 | Avg L 0.009 | Avg R 0.524
U 255 | F 255 | G 84 | D 0 | EPS 0.788 | L 0.740 | R 44.000 | Avg L 0.009 | Avg R 0.524
U 255 | F 255 | G 85 | D 0 | EPS 0.787 | L 0.225 | R 44.000 | Avg L 0.003 | Avg R 0.518
U 256 | F 256 | G 85 | D 0 | EPS 0.787 | L 0.225 | R 44.000 | Avg L 0.003 | Avg R 0.518
U 257 | F 257 | G 85 | D 0 | EPS 0.787 | L 0.225 | R 44.000 | Avg L 0.003 | Avg R 0.518
U 258 | F 258 | G 85 | D 0 | EPS 0.786 | L 0.225 | R 44.000 | Avg L 0.003 | Avg R 0.518
U 258 | F 258 | G 86 | D 0 | EPS 0.785 | L -0.290 | R 44.000 | Avg L -0.003 | Avg R 0.512
U 259 | F 259 | G 86 | D 0 | EPS 0.785 | L -0.290 | R 44.000 | Avg L -0.003 | Avg R 0.512
U 260 | F 260 | G 86 | D 0 | EPS 0.784 | L -0.290 | R 44.000 | Avg L -0.003 | Avg R 0.512
U 261 | F 261 | G 86 | D 0 | EPS 0.783 | L -0.290 | R 44.000 | Avg L -0.003 | Avg R 0.512
U 261 | F 261 | G 87 | D 0 | EPS 0.782 | L -0.805 | R 44.000 | Avg L -0.009 | Avg R 0.506
U 262 | F 262 | G 87 | D 0 | EPS 0.782 | L -0.805 | R 44.000 | Avg L -0.009 | Avg R 0.506
U 263 | F 263 | G 87 | D 0 | EPS 0.782 | L -0.805 | R 44.000 | Avg L -0.009 | Avg R 0.506
U 264 | F 264 | G 87 | D 0 | EPS 0.781 | L -0.805 | R 44.000 | Avg L -0.009 | Avg R 0.506
U 264 | F 264 | G 88 | D 0 | EPS 0.780 | L -0.320 | R 45.000 | Avg L -0.004 | Avg R 0.511
U 265 | F 265 | G 88 | D 0 | EPS 0.780 | L -0.320 | R 45.000 | Avg L -0.004 | Avg R 0.511
U 266 | F 266 | G 88 | D 0 | EPS 0.779 | L -0.320 | R 45.000 | Avg L -0.004 | Avg R 0.511
U 267 | F 267 | G 88 | D 0 | EPS 0.778 | L -0.320 | R 45.000 | Avg L -0.004 | Avg R 0.511
U 267 | F 267 | G 89 | D 0 | EPS 0.777 | L -0.835 | R 45.000 | Avg L -0.009 | Avg R 0.506
U 268 | F 268 | G 89 | D 0 | EPS 0.777 | L -0.835 | R 45.000 | Avg L -0.009 | Avg R 0.506
U 269 | F 269 | G 89 | D 0 | EPS 0.777 | L -0.835 | R 45.000 | Avg L -0.009 | Avg R 0.506
U 270 | F 270 | G 89 | D 0 | EPS 0.776 | L -0.835 | R 45.000 | Avg L -0.009 | Avg R 0.506
U 270 | F 270 | G 90 | D 0 | EPS 0.775 | L -0.350 | R 46.000 | Avg L -0.004 | Avg R 0.511
U 271 | F 271 | G 90 | D 0 | EPS 0.775 | L -0.350 | R 46.000 | Avg L -0.004 | Avg R 0.511
U 272 | F 272 | G 90 | D 0 | EPS 0.774 | L -0.350 | R 46.000 | Avg L -0.004 | Avg R 0.511
U 273 | F 273 | G 90 | D 0 | EPS 0.773 | L -0.350 | R 46.000 | Avg L -0.004 | Avg R 0.511
U 273 | F 273 | G 91 | D 0 | EPS 0.772 | L -0.865 | R 46.000 | Avg L -0.010 | Avg R 0.505
U 274 | F 274 | G 91 | D 0 | EPS 0.772 | L -0.865 | R 46.000 | Avg L -0.010 | Avg R 0.505
U 275 | F 275 | G 91 | D 0 | EPS 0.772 | L -0.865 | R 46.000 | Avg L -0.010 | Avg R 0.505
U 276 | F 276 | G 91 | D 0 | EPS 0.771 | L -0.865 | R 46.000 | Avg L -0.010 | Avg R 0.505
U 276 | F 276 | G 92 | D 0 | EPS 0.770 | L -0.380 | R 47.000 | Avg L -0.004 | Avg R 0.511
U 277 | F 277 | G 92 | D 0 | EPS 0.770 | L -0.380 | R 47.000 | Avg L -0.004 | Avg R 0.511
U 278 | F 278 | G 92 | D 0 | EPS 0.769 | L -0.380 | R 47.000 | Avg L -0.004 | Avg R 0.511
U 279 | F 279 | G 92 | D 0 | EPS 0.768 | L -0.380 | R 47.000 | Avg L -0.004 | Avg R 0.511
U 279 | F 279 | G 93 | D 0 | EPS 0.767 | L -0.895 | R 47.000 | Avg L -0.010 | Avg R 0.505
U 280 | F 280 | G 93 | D 0 | EPS 0.767 | L -0.895 | R 47.000 | Avg L -0.010 | Avg R 0.505
U 281 | F 281 | G 93 | D 0 | EPS 0.767 | L -0.895 | R 47.000 | Avg L -0.010 | Avg R 0.505
U 282 | F 282 | G 93 | D 0 | EPS 0.766 | L -0.895 | R 47.000 | Avg L -0.010 | Avg R 0.505
U 282 | F 282 | G 94 | D 0 | EPS 0.765 | L -1.410 | R 47.000 | Avg L -0.015 | Avg R 0.500
U 283 | F 283 | G 94 | D 0 | EPS 0.765 | L -1.410 | R 47.000 | Avg L -0.015 | Avg R 0.500
U 284 | F 284 | G 94 | D 0 | EPS 0.764 | L -1.410 | R 47.000 | Avg L -0.015 | Avg R 0.500
U 285 | F 285 | G 94 | D 0 | EPS 0.763 | L -1.410 | R 47.000 | Avg L -0.015 | Avg R 0.500
U 285 | F 285 | G 95 | D 0 | EPS 0.762 | L -0.925 | R 48.000 | Avg L -0.010 | Avg R 0.505
U 286 | F 286 | G 95 | D 0 | EPS 0.762 | L -0.925 | R 48.000 | Avg L -0.010 | Avg R 0.505
U 287 | F 287 | G 95 | D 0 | EPS 0.762 | L -0.925 | R 48.000 | Avg L -0.010 | Avg R 0.505
U 288 | F 288 | G 95 | D 0 | EPS 0.761 | L -0.925 | R 48.000 | Avg L -0.010 | Avg R 0.505
U 288 | F 288 | G 96 | D 0 | EPS 0.760 | L -0.440 | R 49.000 | Avg L -0.005 | Avg R 0.510
U 289 | F 289 | G 96 | D 0 | EPS 0.760 | L -0.440 | R 49.000 | Avg L -0.005 | Avg R 0.510
U 290 | F 290 | G 96 | D 0 | EPS 0.759 | L -0.440 | R 49.000 | Avg L -0.005 | Avg R 0.510
U 291 | F 291 | G 96 | D 0 | EPS 0.758 | L -0.440 | R 49.000 | Avg L -0.005 | Avg R 0.510
U 291 | F 291 | G 97 | D 0 | EPS 0.758 | L 0.045 | R 50.000 | Avg L 0.000 | Avg R 0.515
U 292 | F 292 | G 97 | D 0 | EPS 0.758 | L 0.045 | R 50.000 | Avg L 0.000 | Avg R 0.515
U 293 | F 293 | G 97 | D 0 | EPS 0.757 | L 0.045 | R 50.000 | Avg L 0.000 | Avg R 0.515
U 294 | F 294 | G 97 | D 0 | EPS 0.756 | L 0.045 | R 50.000 | Avg L 0.000 | Avg R 0.515
U 294 | F 294 | G 98 | D 0 | EPS 0.755 | L 0.530 | R 51.000 | Avg L 0.005 | Avg R 0.520
U 295 | F 295 | G 98 | D 0 | EPS 0.755 | L 0.530 | R 51.000 | Avg L 0.005 | Avg R 0.520
U 296 | F 296 | G 98 | D 0 | EPS 0.754 | L 0.530 | R 51.000 | Avg L 0.005 | Avg R 0.520
U 297 | F 297 | G 98 | D 0 | EPS 0.753 | L 0.530 | R 51.000 | Avg L 0.005 | Avg R 0.520
U 297 | F 297 | G 99 | D 0 | EPS 0.752 | L 1.015 | R 52.000 | Avg L 0.010 | Avg R 0.525
U 298 | F 298 | G 99 | D 0 | EPS 0.752 | L 1.015 | R 52.000 | Avg L 0.010 | Avg R 0.525
U 299 | F 299 | G 99 | D 0 | EPS 0.752 | L 1.015 | R 52.000 | Avg L 0.010 | Avg R 0.525
U 300 | F 300 | G 99 | D 0 | EPS 0.751 | L 1.015 | R 52.000 | Avg L 0.010 | Avg R 0.525
U 300 | F 300 | G 100 | D 0 | EPS 0.750 | L 0.500 | R 52.000 | Avg L 0.005 | Avg R 0.520
U 301 | F 301 | G 100 | D 0 | EPS 0.750 | L 0.500 | R 52.000 | Avg L 0.005 | Avg R 0.520
U 302 | F 302 | G 100 | D 0 | EPS 0.749 | L 0.500 | R 52.000 | Avg L 0.005 | Avg R 0.520
U 303 | F 303 | G 100 | D 0 | EPS 0.748 | L 0.500 | R 52.000 | Avg L 0.005 | Avg R 0.520
U 303 | F 303 | G 101 | D 0 | EPS 0.748 | L 0.985 | R 53.000 | Avg L 0.010 | Avg R 0.525
U 304 | F 304 | G 101 | D 0 | EPS 0.748 | L 0.985 | R 53.000 | Avg L 0.010 | Avg R 0.525
U 305 | F 305 | G 101 | D 0 | EPS 0.747 | L 0.985 | R 53.000 | Avg L 0.010 | Avg R 0.525
U 306 | F 306 | G 101 | D 0 | EPS 0.746 | L 0.985 | R 53.000 | Avg L 0.010 | Avg R 0.525
U 306 | F 306 | G 102 | D 0 | EPS 0.745 | L 0.470 | R 53.000 | Avg L 0.005 | Avg R 0.520
U 307 | F 307 | G 102 | D 0 | EPS 0.745 | L 0.470 | R 53.000 | Avg L 0.005 | Avg R 0.520
U 308 | F 308 | G 102 | D 0 | EPS 0.744 | L 0.470 | R 53.000 | Avg L 0.005 | Avg R 0.520
U 309 | F 309 | G 102 | D 0 | EPS 0.743 | L 0.470 | R 53.000 | Avg L 0.005 | Avg R 0.520
U 309 | F 309 | G 103 | D 0 | EPS 0.742 | L -0.045 | R 53.000 | Avg L -0.000 | Avg R 0.515
U 310 | F 310 | G 103 | D 0 | EPS 0.742 | L -0.045 | R 53.000 | Avg L -0.000 | Avg R 0.515
U 311 | F 311 | G 103 | D 0 | EPS 0.742 | L -0.045 | R 53.000 | Avg L -0.000 | Avg R 0.515
U 312 | F 312 | G 103 | D 0 | EPS 0.741 | L -0.045 | R 53.000 | Avg L -0.000 | Avg R 0.515
U 312 | F 312 | G 104 | D 0 | EPS 0.740 | L -0.560 | R 53.000 | Avg L -0.005 | Avg R 0.510
U 313 | F 313 | G 104 | D 0 | EPS 0.740 | L -0.560 | R 53.000 | Avg L -0.005 | Avg R 0.510
U 314 | F 314 | G 104 | D 0 | EPS 0.739 | L -0.560 | R 53.000 | Avg L -0.005 | Avg R 0.510
U 315 | F 315 | G 104 | D 0 | EPS 0.738 | L -0.560 | R 53.000 | Avg L -0.005 | Avg R 0.510
U 315 | F 315 | G 105 | D 0 | EPS 0.738 | L -1.075 | R 53.000 | Avg L -0.010 | Avg R 0.505
U 316 | F 316 | G 105 | D 0 | EPS 0.738 | L -1.075 | R 53.000 | Avg L -0.010 | Avg R 0.505
U 317 | F 317 | G 105 | D 0 | EPS 0.737 | L -1.075 | R 53.000 | Avg L -0.010 | Avg R 0.505
U 318 | F 318 | G 105 | D 0 | EPS 0.736 | L -1.075 | R 53.000 | Avg L -0.010 | Avg R 0.505
U 318 | F 318 | G 106 | D 0 | EPS 0.735 | L -1.590 | R 53.000 | Avg L -0.015 | Avg R 0.500
U 319 | F 319 | G 106 | D 0 | EPS 0.735 | L -1.590 | R 53.000 | Avg L -0.015 | Avg R 0.500
U 320 | F 320 | G 106 | D 0 | EPS 0.734 | L -1.590 | R 53.000 | Avg L -0.015 | Avg R 0.500
U 321 | F 321 | G 106 | D 0 | EPS 0.733 | L -1.590 | R 53.000 | Avg L -0.015 | Avg R 0.500
U 321 | F 321 | G 107 | D 0 | EPS 0.732 | L -1.105 | R 54.000 | Avg L -0.010 | Avg R 0.505
U 322 | F 322 | G 107 | D 0 | EPS 0.732 | L -1.105 | R 54.000 | Avg L -0.010 | Avg R 0.505
U 323 | F 323 | G 107 | D 0 | EPS 0.732 | L -1.105 | R 54.000 | Avg L -0.010 | Avg R 0.505
U 324 | F 324 | G 107 | D 0 | EPS 0.731 | L -1.105 | R 54.000 | Avg L -0.010 | Avg R 0.505
U 324 | F 324 | G 108 | D 0 | EPS 0.730 | L -1.620 | R 54.000 | Avg L -0.015 | Avg R 0.500
U 325 | F 325 | G 108 | D 0 | EPS 0.730 | L -1.620 | R 54.000 | Avg L -0.015 | Avg R 0.500
U 326 | F 326 | G 108 | D 0 | EPS 0.729 | L -1.620 | R 54.000 | Avg L -0.015 | Avg R 0.500
U 327 | F 327 | G 108 | D 0 | EPS 0.728 | L -1.620 | R 54.000 | Avg L -0.015 | Avg R 0.500
U 327 | F 327 | G 109 | D 0 | EPS 0.728 | L -1.135 | R 55.000 | Avg L -0.010 | Avg R 0.505
U 328 | F 328 | G 109 | D 0 | EPS 0.728 | L -1.135 | R 55.000 | Avg L -0.010 | Avg R 0.505
U 329 | F 329 | G 109 | D 0 | EPS 0.727 | L -1.135 | R 55.000 | Avg L -0.010 | Avg R 0.505
U 330 | F 330 | G 109 | D 0 | EPS 0.726 | L -1.135 | R 55.000 | Avg L -0.010 | Avg R 0.505
U 330 | F 330 | G 110 | D 0 | EPS 0.725 | L -1.650 | R 55.000 | Avg L -0.015 | Avg R 0.500
U 331 | F 331 | G 110 | D 0 | EPS 0.725 | L -1.650 | R 55.000 | Avg L -0.015 | Avg R 0.500
U 332 | F 332 | G 110 | D 0 | EPS 0.724 | L -1.650 | R 55.000 | Avg L -0.015 | Avg R 0.500
U 333 | F 333 | G 110 | D 0 | EPS 0.723 | L -1.650 | R 55.000 | Avg L -0.015 | Avg R 0.500
U 333 | F 333 | G 111 | D 0 | EPS 0.722 | L -2.165 | R 55.000 | Avg L -0.020 | Avg R 0.495
U 334 | F 334 | G 111 | D 0 | EPS 0.722 | L -2.165 | R 55.000 | Avg L -0.020 | Avg R 0.495
